pfam	count
Uncharacterized protein conserv...(PF10070)	14
4Fe-4S binding domain(PF00037)	14
ATP dependent DNA ligase domain...(PF01068)	14
Prismane/CO dehydrogenase famil...(PF03063)	14
SIS domain(PF13580)	14
DNA polymerase III beta subunit...(PF02768)	14
Dynamin family(PF00350)	14
Queuosine biosynthesis protein ...(PF06508)	14
Creatinine amidohydrolase(PF02633)	14
Sigma-70 factor, region 1.2(PF00140)	14
Protein of unknown function DUF...(PF01904)	14
Glycosyl hydrolases family 17(PF00332)	14
Tetratricopeptide repeat(PF14561)	14
EthD domain(PF07110)	14
Prokaryotic glutathione synthet...(PF02955)	14
5'-3' exonuclease, N-terminal r...(PF02739)	14
ATP-dependent DNA helicase recG...(PF13749)	14
Conserved hypothetical protein ...(PF09365)	14
Cytochrome c oxidase subunit II...(PF00510)	14
Septum formation initiator(PF04977)	14
tRNA pseudouridine synthase(PF01416)	14
Ribose 5-phosphate isomerase A ...(PF06026)	14
Membrane transport protein(PF03547)	14
Transposase DDE domain(PF13612)	14
Mandelate racemase / muconate l...(PF02746)	14
5'-nucleotidase, C-terminal dom...(PF02872)	14
Survival protein SurE(PF01975)	14
Chorismate mutase type II(PF01817)	14
Ribosomal protein L11, N-termin...(PF03946)	14
Glutaredoxin(PF00462)	14
Glycosyl transferase WecB/TagA/...(PF03808)	14
C-terminal regulatory domain of...(PF00585)	14
NIF3 (NGG1p interacting factor ...(PF01784)	14
X-Pro dipeptidyl-peptidase C-te...(PF08530)	14
Protein of unknown function (DU...(PF11015)	14
impB/mucB/samB family(PF00817)	14
GMC oxidoreductase(PF05199)	14
Glutamyl-tRNAGlu reductase, dim...(PF00745)	14
MutS domain II(PF05188)	14
Protein of unknown function (DU...(PF11845)	14
Chitobiase/beta-hexosaminidase ...(PF03174)	14
Preprotein translocase subunit ...(PF02556)	14
Seryl-tRNA synthetase N-termina...(PF02403)	14
Membrane dipeptidase (Peptidase...(PF01244)	13
Aminoacyl-tRNA editing domain(PF04073)	13
Antidote-toxin recognition MazE...(PF04014)	13
Protein of unknown function (DU...(PF06245)	13
Signal peptide binding domain(PF02978)	13
Ubiquinone biosynthesis protein...(PF03232)	13
Hemolysin-type calcium-binding ...(PF00353)	13
RuvA, C-terminal domain(PF07499)	13
THUMP domain(PF02926)	13
Putative S-adenosyl-L-methionin...(PF02636)	13
C-methyltransferase C-terminal ...(PF08484)	13
Protein of unknown function (DU...(PF04305)	13
DNA polymerase III chi subunit,...(PF04364)	13
Domain of unknown function (DUF...(PF13598)	13
tRNA pseudouridine synthase D (...(PF01142)	13
Thioesterase-like superfamily(PF13279)	13
NAD-dependent DNA ligase C4 zin...(PF03119)	13
Biotin and Thiamin Synthesis as...(PF06968)	13
AIR carboxylase(PF00731)	13
Glyceraldehyde 3-phosphate dehy...(PF00044)	13
Protein of unknown function (DU...(PF07044)	13
Stringent starvation protein B(PF04386)	13
HI0933-like protein(PF03486)	13
Domain of unknown function (DUF...(PF13356)	13
Flagellar motor switch protein ...(PF02154)	13
Protein of unknown function (DU...(PF11307)	13
rod shape-determining protein M...(PF04093)	13
BolA-like protein(PF01722)	13
D-Ala-D-Ala carboxypeptidase 3 ...(PF02113)	13
FMN-dependent dehydrogenase(PF01070)	13
Flagellar biosynthesis protein,...(PF04347)	13
Aldehyde ferredoxin oxidoreduct...(PF02730)	13
Formyl transferase, C-terminal ...(PF02911)	13
dTDP-4-dehydrorhamnose 3,5-epim...(PF00908)	13
ADP-ribosylation factor family(PF00025)	13
GHMP kinases C terminal (PF08544)	13
NAD-dependent DNA ligase OB-fol...(PF03120)	13
Putative Fe-S cluster(PF04060)	13
HlyD family secretion protein(PF13437)	13
Ribosomal protein L33(PF00471)	13
4Fe-4S dicluster domain(PF13746)	13
ATP synthase subunit C(PF00137)	13
Lipopolysaccharide kinase (Kdo/...(PF06293)	13
Uncharacterized ACR, COG1678(PF02622)	13
Pyridoxamine 5'-phosphate oxida...(PF12900)	13
DeoC/LacD family aldolase(PF01791)	13
Flagellar basal body-associated...(PF03748)	13
Voltage gated chloride channel(PF00654)	13
Hydantoinase/oxoprolinase(PF01968)	13
Helix-hairpin-helix motif(PF12836)	12
DALR domain(PF09190)	12
Glycosyl hydrolases family 2, T...(PF02836)	12
Protein of unknown function (DU...(PF04285)	12
RNA polymerase Rpb2, domain 7(PF04560)	12
Holliday junction DNA helicase ...(PF05491)	12
Zinc-binding dehydrogenase(PF13602)	12
ABC transporter, phosphonate, p...(PF12974)	12
Pyridine nucleotide-disulphide ...(PF13738)	12
Malate/L-lactate dehydrogenase(PF02615)	12
Four helix bundle sensory modul...(PF12729)	12
Bacterial extracellular solute-...(PF13531)	12
SpoVR like protein(PF04293)	12
AAA domain(PF13166)	12
Polysaccharide biosynthesis C-t...(PF14667)	12
NADP oxidoreductase coenzyme F4...(PF03807)	12
Winged helix DNA-binding domain...(PF13463)	12
mce related protein(PF02470)	12
Sugar fermentation stimulation ...(PF03749)	12
TLP18.3, Psb32 and MOLO-1 found...(PF04536)	12
Ribosomal protein S17(PF00366)	12
Dienelactone hydrolase family(PF01738)	12
7TM diverse intracellular signa...(PF07695)	12
Beta propeller domain(PF09826)	12
Phage integrase, N-terminal SAM...(PF02899)	12
CoA-binding domain(PF13727)	12
Thiamine biosynthesis protein (...(PF02568)	12
Ribosomal Proteins L2, C-termin...(PF03947)	12
N-terminal domain of cytochrome...(PF14715)	12
PTS system fructose IIA compone...(PF03610)	12
Domain of unknown function (DUF...(PF08331)	12
Uncharacterized protein conserv...(PF09957)	12
NiFe/NiFeSe hydrogenase small s...(PF14720)	12
Phage lysozyme(PF00959)	12
Domain of unknown function (DUF...(PF13567)	12
GAF domain(PF13185)	12
Prokaryotic glutathione synthet...(PF02951)	12
Diaminopimelate epimerase(PF01678)	12
Small subunit of acetolactate s...(PF10369)	12
SurA N-terminal domain(PF13624)	12
Exodeoxyribonuclease V, gamma s...(PF04257)	12
Proline dehydrogenase(PF01619)	12
Ribulose bisphosphate carboxyla...(PF02788)	12
GTP-binding protein TrmE N-term...(PF10396)	12
Acyl-CoA dehydrogenase, middle ...(PF02770)	12
Probable RNA and SrmB- binding ...(PF12627)	12
Ribosomal protein S4/S9 N-termi...(PF00163)	12
ArsC family(PF03960)	12
TOBE domain(PF08402)	12
Core-2/I-Branching enzyme(PF02485)	11
Topoisomerase C-terminal repeat...(PF13368)	11
M42 glutamyl aminopeptidase(PF05343)	11
M61 glycyl aminopeptidase(PF05299)	11
GHMP kinases N terminal domain(PF00288)	11
Dephospho-CoA kinase(PF01121)	11
Conserved hypothetical protein ...(PF03602)	11
Domain of unknown function (DUF...(PF12072)	11
ECF sigma factor(PF07638)	11
LysE type translocator(PF01810)	11
Methionine biosynthesis protein...(PF07021)	11
Elongation factor P, C-terminal...(PF09285)	11
Periplasmic binding protein(PF01497)	11
Bacterial protein of unknown fu...(PF05947)	11
Mannosyl-glycoprotein endo-beta...(PF01832)	11
FixH(PF05751)	11
Domain of unknown function (DUF...(PF12034)	11
BMC domain(PF00936)	11
Uncharacterized protein family,...(PF03350)	11
Haemolysin-III related(PF03006)	11
Carbohydrate-binding module 48 ...(PF02922)	11
Domain of unknown function (DUF...(PF03629)	11
ISXO2-like transposase domain(PF12762)	11
ATP:corrinoid adenosyltransfera...(PF02572)	11
Type I restriction and modifica...(PF12008)	11
Acetyl-CoA dehydrogenase C-term...(PF12806)	11
Protein of unknown function (DU...(PF11751)	11
Domain of unknown function (DU1...(PF08818)	11
Cytochrome b(C-terminal)/b6/pet...(PF00032)	11
YbaB/EbfC DNA-binding family(PF02575)	11
Signal peptidase, peptidase S26...(PF10502)	11
Family of unknown function (DUF...(PF04357)	11
4Fe-4S double cluster binding d...(PF13484)	11
AraC-like ligand binding domain...(PF02311)	11
CRISPR-associated protein (Cas_...(PF09704)	11
Ribosomal protein L9, C-termina...(PF03948)	11
Urease alpha-subunit, N-termina...(PF00449)	11
Enolase, N-terminal domain(PF03952)	11
Protein phosphatase 2C(PF13672)	11
Flagellar protein FliS(PF02561)	11
SecE/Sec61-gamma subunits of pr...(PF00584)	11
Monomeric isocitrate dehydrogen...(PF03971)	11
Phosphate acetyl/butaryl transf...(PF01515)	11
Transmembrane secretion effecto...(PF05977)	11
Glycosyl hydrolase family 3 C-t...(PF01915)	11
Rho termination factor, RNA-bin...(PF07497)	11
Acetyl-CoA hydrolase/transferas...(PF02550)	11
Lamin Tail Domain(PF00932)	11
CoA binding domain(PF13380)	11
Protein of unknown function (DU...(PF11821)	11
Secretin and TonB N terminus sh...(PF07660)	11
Sensor N-terminal transmembrane...(PF13755)	11
Adenosine/AMP deaminase(PF00962)	11
Porphobilinogen deaminase, dipy...(PF01379)	11
Dyp-type peroxidase family (PF04261)	11
CrcB-like protein(PF02537)	11
D-aminopeptidase(PF04951)	11
Mannitol dehydrogenase Rossmann...(PF01232)	11
UDP-N-acetylenolpyruvoylglucosa...(PF02873)	11
Arginosuccinate synthase(PF00764)	11
Resolvase, N terminal domain(PF00239)	10
Domain of unknown function (DUF...(PF12769)	10
C-terminal domain of tail speci...(PF11818)	10
Domain of unknown function (DUF...(PF14384)	10
Type IV leader peptidase family...(PF01478)	10
SpoIIAA-like(PF11964)	10
DNA polymerase III beta subunit...(PF02767)	10
Cytochrome C biogenesis protein...(PF02683)	10
Copper/zinc superoxide dismutas...(PF00080)	10
4Fe-4S dicluster domain(PF14697)	10
Ribosomal protein S18(PF01084)	10
TraB family(PF01963)	10
NADH-ubiquinone oxidoreductase-...(PF10589)	10
Protein of unknown function (DU...(PF06577)	10
Exonuclease VII small subunit(PF02609)	10
PRC-barrel domain(PF05239)	10
DeoR C terminal sensor domain(PF00455)	10
Glyoxalase/Bleomycin resistance...(PF13669)	10
Plasmid pRiA4b ORF-3-like prote...(PF07929)	10
ATP synthase, Delta/Epsilon cha...(PF02823)	10
Sporulation related domain(PF05036)	10
Septum formation topological sp...(PF03776)	10
Dipeptidyl peptidase IV (DPP IV...(PF00930)	10
Uncharacterized protein conserv...(PF10090)	10
DEAD_2(PF06733)	10
MaoC like domain(PF01575)	10
Hydantoinase/oxoprolinase N-ter...(PF05378)	10
Periplasmic glucan biosynthesis...(PF04349)	10
HicB family(PF05534)	10
3-Oxoacyl-[acyl-carrier-protein...(PF08545)	10
TilS substrate binding domain(PF09179)	10
4-alpha-glucanotransferase(PF02446)	10
HIT domain(PF01230)	10
POT family(PF00854)	10
Class-II DAHP synthetase family...(PF01474)	10
Glycosyl transferases group 1(PF13524)	10
Copper resistance protein B pre...(PF05275)	10
N-formylglutamate amidohydrolas...(PF05013)	10
alpha/beta hydrolase fold(PF07859)	10
Winged helix-turn-helix transcr...(PF03444)	10
Glyoxalase/Bleomycin resistance...(PF00903)	10
Phosphoenolpyruvate carboxykina...(PF00821)	10
Protein of unknown function (DU...(PF06996)	10
AAA ATPase domain(PF13175)	10
ATP synthase A chain(PF00119)	10
Uncharacterised ACR (DUF711)(PF05167)	10
NADH-Ubiquinone oxidoreductase ...(PF01010)	10
MucB/RseB family(PF03888)	10
FAD synthetase(PF06574)	10
Ornithine cyclodeaminase/mu-cry...(PF02423)	10
Stimulus-sensing domain(PF13756)	10
Uncharacterized protein conserv...(PF09835)	10
Domain of unknown function (DUF...(PF14334)	10
ThiS family(PF02597)	10
Bacterial dnaA protein helix-tu...(PF08299)	10
SAF domain(PF08666)	10
Bacterial translation initiatio...(PF08364)	10
Putative bacterial lipoprotein ...(PF05643)	10
XdhC Rossmann domain(PF13478)	10
RadC-like JAB domain(PF04002)	10
Protein of unknown function (DU...(PF04361)	10
Ferritin-like domain(PF00210)	10
Methyltransferase FkbM domain(PF05050)	10
Prokaryotic protein of unknown ...(PF05853)	10
MutL C terminal dimerisation do...(PF08676)	9
Penicillin-insensitive murein e...(PF03411)	9
Tellurite resistance protein Te...(PF03848)	9
Ketopantoate reductase PanE/Apb...(PF08546)	9
Permease family(PF00860)	9
Copper binding proteins, plasto...(PF00127)	9
Intracellular septation protein...(PF04279)	9
Predicted membrane-bound metal-...(PF04307)	9
NAD-binding of NADP-dependent 3...(PF14833)	9
Ribosomal protein S21(PF01165)	9
CRISPR associated protein Cas2(PF09827)	9
Pyruvate formate lyase(PF02901)	9
ACT domain(PF13710)	9
Flavodoxin-like fold(PF02525)	9
Glycosyl hydrolase family 12(PF01670)	9
Protein of unknown function (DU...(PF11306)	9
MutS family domain IV(PF05190)	9
Cobinamide kinase / cobinamide ...(PF02283)	9
Lipocalin-like domain(PF13648)	9
Putative ATP-dependent Lon prot...(PF13337)	9
2Fe-2S iron-sulfur cluster bind...(PF13510)	9
Phytanoyl-CoA dioxygenase (PhyH...(PF05721)	9
ATP synthase B/B' CF(0)(PF00430)	9
Outer membrane protein beta-bar...(PF13568)	9
TSCPD domain(PF12637)	9
YjbR(PF04237)	9
DinB superfamily(PF12867)	9
Protein of unknown function, DU...(PF04784)	9
Ribosomal protein L17(PF01196)	9
IMS family HHH motif(PF11798)	9
Molybdopterin guanine dinucleot...(PF03205)	9
DnaJ central domain(PF00684)	9
Glutathione S-transferase, C-te...(PF13410)	9
4Fe-4S single cluster domain(PF13394)	9
Beta-lactamase enzyme family(PF13354)	9
Protein of unknown function (DU...(PF04430)	9
Fructose-1,6-bisphosphatase(PF01950)	9
RimM N-terminal domain(PF01782)	9
Phage capsid family (PF05065)	9
UreF(PF01730)	9
Domain of unknown function (DUF...(PF14574)	9
Y_Y_Y domain(PF07495)	9
5'-3' exonuclease, C-terminal S...(PF01367)	9
Protein of unknown function (DU...(PF11071)	9
NADH-Ubiquinone oxidoreductase ...(PF00662)	9
Uncharacterised protein family ...(PF03653)	9
Predicted aminopeptidase (DUF22...(PF10023)	9
SnoaL-like domain(PF13474)	9
Hydroxyethylthiazole kinase fam...(PF02110)	9
PD-(D/E)XK nuclease superfamily...(PF14281)	9
Divalent cation transporter(PF01769)	9
Carboxymuconolactone decarboxyl...(PF02627)	9
NADH-ubiquinone oxidoreductase ...(PF01059)	9
Tetratricopeptide repeat(PF07719)	9
Amidohydrolase(PF04909)	9
Bacterial cellulose synthase su...(PF03170)	9
Protein of unknown function DUF...(PF02006)	9
Exonuclease C-terminal(PF08411)	9
Catalytic cysteine-containing C...(PF12631)	9
Flagellar L-ring protein(PF02107)	9
Imidazoleglycerol-phosphate deh...(PF00475)	9
Restriction endonuclease(PF04471)	9
Protein of unknown function (DU...(PF07209)	9
FAD binding domain in molybdopt...(PF00941)	9
Putative glycosyl hydrolase of ...(PF07944)	9
Ribosomal protein L35(PF01632)	9
Domain of unknown function (DUF...(PF06114)	9
ImcF-related N-terminal domain(PF14331)	8
Septum formation inhibitor MinC...(PF03775)	8
Natural resistance-associated m...(PF01566)	8
Fatty acid desaturase(PF00487)	8
Ferrous iron transport protein ...(PF07664)	8
Ribonuclease T2 family(PF00445)	8
Uncharacterized protein conserv...(PF09952)	8
Demethylmenaquinone methyltrans...(PF03737)	8
Porphyromonas-type peptidyl-arg...(PF04371)	8
Bacterial membrane protein N te...(PF12221)	8
Magnesium chelatase, subunit Ch...(PF13335)	8
Putative exonuclease, RdgC(PF04381)	8
Translation initiation factor 1...(PF01176)	8
2'-deoxycytidine 5'-triphosphat...(PF06559)	8
Methyltransferase domain(PF12847)	8
Toxic anion resistance protein ...(PF05816)	8
RNA polymerase recycling family...(PF12137)	8
Divergent polysaccharide deacet...(PF04748)	8
PilZ domain(PF07238)	8
Flavoprotein(PF02441)	8
Putative neutral zinc metallope...(PF04228)	8
Cupin superfamily protein(PF08007)	8
RNA methyltransferase(PF04452)	8
Toprim domain(PF13662)	8
ThiC-associated domain (PF13667)	8
Methylpurine-DNA glycosylase (M...(PF02245)	8
Rare lipoprotein A (RlpA)-like ...(PF03330)	8
Domain of unknown function (DUF...(PF13387)	8
Bacterial regulatory proteins, ...(PF00356)	8
Protein of unknown function DUF...(PF01882)	8
Protein of unknown function (DU...(PF10977)	8
Phospholipase A1(PF02253)	8
Protein of unknown function (DU...(PF07509)	8
NADH:flavin oxidoreductase / NA...(PF00724)	8
Membrane fusogenic activity(PF04380)	8
PhoD-like phosphatase(PF09423)	8
Putative peptidoglycan binding ...(PF01471)	8
Cytochrome C biogenesis protein...(PF03918)	8
Uncharacterised protein family ...(PF03693)	8
Ribosomal protein S5, C-termina...(PF03719)	8
Bacteriophage CII protein(PF05269)	8
Acetyltransferase (GNAT) domain...(PF13420)	8
5-formyltetrahydrofolate cyclo-...(PF01812)	8
Uncharacterized ACR, COG1399(PF02620)	8
Tetrahydrofolate dehydrogenase/...(PF00763)	8
MarR family(PF12802)	8
Ribosomal Proteins L2, RNA bind...(PF00181)	8
Putative bacterial sensory tran...(PF10722)	8
Glutamate-cysteine ligase (PF04262)	8
NADH-ubiquinone/plastoquinone o...(PF00507)	8
Nucleotidyl transferase of unkn...(PF08843)	8
Protein of unknown function (DU...(PF04314)	8
SecA preprotein cross-linking d...(PF01043)	8
Domain of unknown function (DUF...(PF13503)	8
Cytochrome C oxidase subunit II...(PF02790)	8
Protein of unknown function (DU...(PF09722)	8
Prokaryotic dksA/traR C4-type z...(PF01258)	8
Domain of unknown function (DUF...(PF13020)	8
Glycosyltransferase family 28 N...(PF03033)	8
Phosphohydrolase-associated dom...(PF13286)	8
Electron transfer flavoprotein ...(PF00766)	8
PIN domain(PF10130)	8
Family of unknown function (DUF...(PF06267)	8
mttA/Hcf106 family(PF02416)	8
Sirohaem synthase dimerisation ...(PF10414)	8
Fumarase C-terminus(PF05683)	8
AAA domain(PF13500)	8
GcrA cell cycle regulator(PF07750)	8
Cytochrome oxidase assembly pro...(PF02628)	8
POTRA domain, FtsQ-type(PF08478)	8
YHS domain(PF04945)	8
Putative exonuclease SbcCD, C s...(PF13558)	8
Type III pantothenate kinase(PF03309)	8
Autoinducer binding domain(PF03472)	8
Oligonucleotide/oligosaccharide...(PF07717)	8
Cation transporter/ATPase, N-te...(PF00690)	8
Phage Head-Tail Attachment(PF05354)	8
Uncharacterized protein family ...(PF02130)	7
Phosphatidylethanolamine-bindin...(PF01161)	7
gpW(PF02831)	7
UreD urease accessory protein(PF01774)	7
Taurine catabolism dioxygenase ...(PF02668)	7
AMIN domain(PF11741)	7
Protein of unknown function (DU...(PF07287)	7
Transglutaminase-like superfami...(PF01841)	7
Flavin containing amine oxidore...(PF01593)	7
Antibiotic biosynthesis monooxy...(PF03992)	7
Ribosomal protein L14p/L23e(PF00238)	7
Helix-turn-helix domain, rpiR f...(PF01418)	7
PAS fold(PF12860)	7
Lipopolysaccharide-assembly(PF04390)	7
Uncharacterized protein conserv...(PF09850)	7
OmpW family(PF03922)	7
Electron transfer flavoprotein ...(PF01012)	7
DnaA N-terminal domain(PF11638)	7
Polyphosphate kinase middle dom...(PF02503)	7
Pyrimidine nucleoside phosphory...(PF07831)	7
Glu/Leu/Phe/Val dehydrogenase, ...(PF02812)	7
Ribosomal protein L9, N-termina...(PF01281)	7
CcmE(PF03100)	7
Single-strand binding protein f...(PF00436)	7
Phospholipase/Carboxylesterase(PF02230)	7
D-ala D-ala ligase N-terminus(PF01820)	7
Cell division protein FtsL(PF04999)	7
Thioesterase-like superfamily(PF13622)	7
RnfC Barrel sandwich hybrid dom...(PF13375)	7
Sulfurtransferase TusA(PF01206)	7
Disulfide bond isomerase protei...(PF10411)	7
CRISPR associated protein(PF08798)	7
Stage II sporulation protein E ...(PF07228)	7
Helix-turn-helix domain(PF12728)	7
Helix-turn-helix domain(PF13560)	7
Ribosomal protein L20(PF00453)	7
Protein of unknown function (DU...(PF07793)	7
COQ9(PF08511)	7
Polyphosphate kinase N-terminal...(PF13089)	7
Peptidase propeptide and YPEB d...(PF03413)	7
ZipA, C-terminal FtsZ-binding d...(PF04354)	7
Riboflavin kinase(PF01687)	7
Transcription elongation factor...(PF03449)	7
CoA binding domain(PF02629)	7
FAD binding domain of DNA photo...(PF03441)	7
Dehydroquinase class II(PF01220)	7
Udp N-acetylglucosamine O-acylt...(PF13720)	7
Glycosyl transferase family gro...(PF13632)	7
Protein of unknown function (DU...(PF06744)	7
AAA domain(PF13514)	7
Protein of unknown function (DU...(PF06242)	7
Glycosyl hydrolases family 8(PF01270)	7
Serine dehydratase alpha chain(PF03313)	7
Type II secretion system (T2SS)...(PF08334)	7
HSCB C-terminal oligomerisation...(PF07743)	7
Glycosyl transferase family 1(PF13528)	7
Domain of unknown function (DUF...(PF11959)	7
Haem-binding domain(PF14376)	7
RimK-like ATP-grasp domain(PF08443)	7
Protein of unknown function (DU...(PF06676)	7
Concanavalin A-like lectin/gluc...(PF13385)	7
HxlR-like helix-turn-helix(PF01638)	7
AAA domain(PF13521)	7
Polyphosphate kinase C-terminal...(PF13090)	7
Uncharacterised protein family ...(PF03695)	7
Aldehyde oxidase and xanthine d...(PF01315)	7
Outer membrane lipoprotein carr...(PF03548)	7
KAP family P-loop domain(PF07693)	7
GAF domain(PF13492)	7
Acetyl-CoA hydrolase/transferas...(PF13336)	7
Uncharacterised protein family ...(PF03652)	7
e3 binding domain(PF02817)	7
RAMP superfamily(PF03787)	7
Domain of unknown function (DUF...(PF11997)	7
Rho termination factor, N-termi...(PF07498)	7
Conserved hypothetical protein ...(PF09343)	7
Spondin_N(PF06468)	7
Iron-sulfur cluster-binding dom...(PF13186)	7
Putative methyltransferase (PF02390)	7
MoaE protein(PF02391)	7
Porphobilinogen deaminase, C-te...(PF03900)	7
Topoisomerase DNA binding C4 zi...(PF01396)	7
Tripartite tricarboxylate trans...(PF07331)	7
Dihaem cytochrome c(PF09626)	7
Protein of unknown function (DU...(PF12447)	7
Predicted permease(PF03773)	7
lactate/malate dehydrogenase, a...(PF02866)	7
Phosphofructokinase(PF00365)	7
PIN domain(PF13470)	7
Ribosomal protein S12/S23(PF00164)	7
Phosphoenolpyruvate-dependent s...(PF00359)	7
ATP-grasp domain(PF02222)	7
Ribosomal protein S15(PF00312)	7
Ras family(PF00071)	6
Biotin/lipoate A/B protein liga...(PF03099)	6
Glutathione-dependent formaldeh...(PF04828)	6
Acetyltransferase (GNAT) domain...(PF13444)	6
RNA polymerase Rpb2, domain 2(PF04561)	6
Domain of unknown function (DUF...(PF13778)	6
Protein of unknown function (DU...(PF06319)	6
Beta-Casp domain(PF10996)	6
Leucine rich repeat(PF13855)	6
Haloacid dehalogenase-like hydr...(PF13344)	6
Phage derived protein Gp49-like...(PF05973)	6
BON domain(PF04972)	6
NB-ARC domain(PF00931)	6
Ftsk gamma domain(PF09397)	6
Acetyltransferase (GNAT) domain...(PF13527)	6
SNF2 Helicase protein (PF12419)	6
ATP12 chaperone protein(PF07542)	6
Peptidase family M13(PF05649)	6
Leucine Rich repeats (2 copies)...(PF12799)	6
Protein of unknown function (DU...(PF04255)	6
CARDB(PF07705)	6
Bacteriophage replication prote...(PF04492)	6
Protein of unknown function, DU...(PF04340)	6
Protein of unknown function (DU...(PF14014)	6
Ribonuclease R winged-helix dom...(PF08461)	6
Protein of unknown function (DU...(PF04480)	6
tRNA-splicing ligase RtcB(PF01139)	6
Staphylococcal nuclease homolog...(PF00565)	6
Ribosomal L27 protein(PF01016)	6
ABC-2 family transporter protei...(PF12730)	6
Cupin(PF12852)	6
Quinolinate phosphoribosyl tran...(PF02749)	6
Spermine/spermidine synthase(PF01564)	6
Squalene/phytoene synthase(PF00494)	6
Domain of unknown function (DUF...(PF04015)	6
Urease, gamma subunit(PF00547)	6
Ultra-violet resistance protein...(PF12344)	6
lactate/malate dehydrogenase, N...(PF00056)	6
DnaB-like helicase N terminal d...(PF00772)	6
Uncharacterized protein conserv...(PF09837)	6
Cobalamin adenosyltransferase(PF01923)	6
HTH domain(PF08279)	6
NinF protein(PF05810)	6
DUF218 domain(PF02698)	6
Bacteriophage Rz lysis protein(PF03245)	6
Peptidase M10 serralysin C term...(PF08548)	6
HupH hydrogenase expression pro...(PF04809)	6
Cobalt chelatase (CbiK)(PF06180)	6
GNAT acetyltransferase 2(PF13718)	6
Protein of unknown function, DU...(PF03193)	6
Prokaryotic N-terminal methylat...(PF13633)	6
Glutamine synthetase, beta-Gras...(PF03951)	6
Repeat of Unknown Function (DUF...(PF03988)	6
Preprotein translocase SecG sub...(PF03840)	6
ATP-dependent Clp protease adap...(PF02617)	6
Trehalose utilisation(PF06283)	6
Ribosomal protein S20(PF01649)	6
Putative NAD(P)-binding(PF13241)	6
Bacterial protein of unknown fu...(PF06041)	6
KaiC(PF06745)	6
Polymer-forming cytoskeletal(PF04519)	6
Periplasmic binding proteins an...(PF00532)	6
Nitronate monooxygenase(PF03060)	6
Domain of unknown function (DUF...(PF11871)	6
Bacteriophage Lambda NinG prote...(PF05766)	6
NADH-ubiquinone oxidoreductase-...(PF10588)	6
Oligopeptidase F(PF08439)	6
Formamidopyrimidine-DNA glycosy...(PF06831)	6
Mandelate racemase / muconate l...(PF01188)	6
Domain amino terminal to FKBP-t...(PF01346)	6
YCII-related domain(PF03795)	6
Alpha amylase, C-terminal all-b...(PF02806)	6
Protein of unknown function (DU...(PF10615)	6
Uncharacterized protein conserv...(PF09831)	6
Histidine kinase-like ATPase do...(PF13581)	6
EF-hand domain pair(PF13499)	6
Pilus assembly protein, PilP(PF04351)	6
Protein of unknown function (DU...(PF13204)	6
CobB/CobQ-like glutamine amidot...(PF07685)	6
Citrate lyase, alpha subunit (C...(PF04223)	6
Virulence protein RhuM family(PF13310)	6
MoeA C-terminal region (domain ...(PF03454)	6
Protein of unknown function (DU...(PF11984)	6
LytTr DNA-binding domain(PF04397)	6
Glutamate/Leucine/Phenylalanine...(PF00208)	6
Bacterial-like globin(PF01152)	6
LSM domain (PF01423)	6
SPFH domain-Band 7 family(PF13421)	6
Protein of unknown function (DU...(PF11897)	6
Transmembrane exosortase (Exoso...(PF09721)	6
Protein of unknown function (DU...(PF05591)	6
Conserved hypothetical ATP bind...(PF03029)	6
Cytochrome c554 and c-prime(PF13435)	6
DNA/RNA non-specific endonuclea...(PF01223)	6
Hydroxyneurosporene synthase (C...(PF07143)	6
Protein of unknown function (DU...(PF04391)	6
C-terminal domain of 1-Cys pero...(PF10417)	6
Sigma-54 factor, Activator inte...(PF00309)	6
[2Fe-2S] binding domain(PF01799)	6
SWIM zinc finger(PF04434)	6
NACHT domain(PF05729)	6
Type II secretion system (T2SS)...(PF05134)	6
PrpF protein(PF04303)	6
Recombinase(PF07508)	6
Heparinase II/III-like protein(PF07940)	6
Putative transcriptional regula...(PF04079)	5
Domain of unknown function (DUF...(PF09317)	5
TilS substrate C-terminal domai...(PF11734)	5
Eukaryotic-type carbonic anhydr...(PF00194)	5
Protein metal binding site(PF11617)	5
Bacterial regulatory protein, a...(PF01022)	5
Protein of unknown function DUF...(PF01973)	5
N-terminal domain of DJ-1_PfpI ...(PF13587)	5
4'-phosphopantetheinyl transfer...(PF01648)	5
Domain of unknown function (DUF...(PF13338)	5
Uncharacterised protein family ...(PF03706)	5
Domain of unknown function (DUF...(PF14367)	5
Helix-turn-helix domain(PF14493)	5
Amidinotransferase(PF02274)	5
D-Tyr-tRNA(Tyr) deacylase(PF02580)	5
Antitoxin of toxin-antitoxin st...(PF12910)	5
Flagellar hook capping protein ...(PF03963)	5
Branched-chain amino acid ATP-b...(PF12399)	5
DNA polymerase beta thumb (PF14791)	5
Glycosyl hydrolase family 20, c...(PF00728)	5
IstB-like ATP binding N-termina...(PF08483)	5
C-terminal domain of CHU protei...(PF13585)	5
UreE urease accessory protein, ...(PF02814)	5
Mitochondrial biogenesis AIM24(PF01987)	5
Gram-negative porin(PF13609)	5
UPF0126 domain(PF03458)	5
S-adenosyl-l-methionine hydroxi...(PF01887)	5
3-Deoxy-D-manno-octulosonic-aci...(PF04413)	5
Prokaryotic diacylglycerol kina...(PF01219)	5
Protein of unknown function (DU...(PF04367)	5
